project_id,title,country,climate_bin,typology,massing_type,wwr_band,image_ids,plan_ids,tags,lat,lon
p_the_chapel_berger_parkkinen_architects_1034229_exteriors_p_the_chapel_berger_parkkinen_architects_1034229,The Chapel Berger Parkkinen Architects 1034229 Exteriors P The Chapel Berger Parkkinen Architects,unknown,unknown,unknown,unknown,unknown,"['i_p_the_chapel_berger_parkkinen_architects_1034229_exteriors_p_the_chapel_berger_parkkinen_architects_1034229_p_the_chapel_berger_parkkinen_architects_1034229_exteriors_p_the_chapel_berger_parkkinen_architects_1034229_exterior_1', 'i_p_the_chapel_berger_parkkinen_architects_1034229_exteriors_p_the_chapel_berger_parkkinen_architects_1034229_p_the_chapel_berger_parkkinen_architects_1034229_exteriors_p_the_chapel_berger_parkkinen_architects_1034229_exterior_2', 'i_p_the_chapel_berger_parkkinen_architects_1034229_exteriors_p_the_chapel_berger_parkkinen_architects_1034229_p_the_chapel_berger_parkkinen_architects_1034229_exteriors_p_the_chapel_berger_parkkinen_architects_1034229_exterior_3', 'i_p_the_chapel_berger_parkkinen_architects_1034229_exteriors_p_the_chapel_berger_parkkinen_architects_1034229_p_the_chapel_berger_parkkinen_architects_1034229_exteriors_p_the_chapel_berger_parkkinen_architects_1034229_exterior_4', 'i_p_the_chapel_berger_parkkinen_architects_1034229_exteriors_p_the_chapel_berger_parkkinen_architects_1034229_p_the_chapel_berger_parkkinen_architects_1034229_exteriors_p_the_chapel_berger_parkkinen_architects_1034229_exterior_5']",[],[],47.516231,14.550072
p_the_chapel_berger_parkkinen_architects_1034229_interiors_p_the_chapel_berger_parkkinen_architects_1034229,The Chapel Berger Parkkinen Architects 1034229 Interiors P The Chapel Berger Parkkinen Architects,unknown,unknown,unknown,unknown,unknown,"['i_p_the_chapel_berger_parkkinen_architects_1034229_interiors_p_the_chapel_berger_parkkinen_architects_1034229_p_the_chapel_berger_parkkinen_architects_1034229_interiors_p_the_chapel_berger_parkkinen_architects_1034229_interior_1', 'i_p_the_chapel_berger_parkkinen_architects_1034229_interiors_p_the_chapel_berger_parkkinen_architects_1034229_p_the_chapel_berger_parkkinen_architects_1034229_interiors_p_the_chapel_berger_parkkinen_architects_1034229_interior_2']",[],[],47.516231,14.550072
p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exteriors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833,The Chapel Of St Th R Se Of Lisieux Bull 1034833 Exteriors P The Chapel Of St Th R Se Of Lisieux Bull,unknown,unknown,unknown,unknown,unknown,"['i_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exteriors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exteriors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exterior_1', 'i_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exteriors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exteriors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exterior_2', 'i_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exteriors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exteriors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exterior_3', 'i_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exteriors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exteriors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exterior_4', 'i_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exteriors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exteriors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_exterior_5']",[],[],-43.6027462,172.7169812
p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_interiors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833,The Chapel Of St Th R Se Of Lisieux Bull 1034833 Interiors P The Chapel Of St Th R Se Of Lisieux Bull,unknown,unknown,unknown,unknown,unknown,"['i_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_interiors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_interiors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_interior_1', 'i_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_interiors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_interiors_p_the_chapel_of_st_th_r_se_of_lisieux_bull_1034833_interior_2']",[],[],-43.6027462,172.7169812
p_the_chapel_retold_the_danish_association_1034479_diagrams_p_the_chapel_retold_the_danish_association_1034479,The Chapel Retold The Danish Association 1034479 Diagrams P The Chapel Retold The Danish Association,unknown,unknown,unknown,unknown,unknown,"['i_p_the_chapel_retold_the_danish_association_1034479_diagrams_p_the_chapel_retold_the_danish_association_1034479_p_the_chapel_retold_the_danish_association_1034479_diagrams_p_the_chapel_retold_the_danish_association_1034479_diagram_1', 'i_p_the_chapel_retold_the_danish_association_1034479_diagrams_p_the_chapel_retold_the_danish_association_1034479_p_the_chapel_retold_the_danish_association_1034479_diagrams_p_the_chapel_retold_the_danish_association_1034479_diagram_2', 'i_p_the_chapel_retold_the_danish_association_1034479_diagrams_p_the_chapel_retold_the_danish_association_1034479_p_the_chapel_retold_the_danish_association_1034479_diagrams_p_the_chapel_retold_the_danish_association_1034479_diagram_3']",[],[],55.6760968,12.5683371
p_the_chapel_retold_the_danish_association_1034479_exteriors_p_the_chapel_retold_the_danish_association_1034479,The Chapel Retold The Danish Association 1034479 Exteriors P The Chapel Retold The Danish Association,unknown,unknown,unknown,unknown,unknown,"['i_p_the_chapel_retold_the_danish_association_1034479_exteriors_p_the_chapel_retold_the_danish_association_1034479_p_the_chapel_retold_the_danish_association_1034479_exteriors_p_the_chapel_retold_the_danish_association_1034479_exterior_1', 'i_p_the_chapel_retold_the_danish_association_1034479_exteriors_p_the_chapel_retold_the_danish_association_1034479_p_the_chapel_retold_the_danish_association_1034479_exteriors_p_the_chapel_retold_the_danish_association_1034479_exterior_2', 'i_p_the_chapel_retold_the_danish_association_1034479_exteriors_p_the_chapel_retold_the_danish_association_1034479_p_the_chapel_retold_the_danish_association_1034479_exteriors_p_the_chapel_retold_the_danish_association_1034479_exterior_3', 'i_p_the_chapel_retold_the_danish_association_1034479_exteriors_p_the_chapel_retold_the_danish_association_1034479_p_the_chapel_retold_the_danish_association_1034479_exteriors_p_the_chapel_retold_the_danish_association_1034479_exterior_4', 'i_p_the_chapel_retold_the_danish_association_1034479_exteriors_p_the_chapel_retold_the_danish_association_1034479_p_the_chapel_retold_the_danish_association_1034479_exteriors_p_the_chapel_retold_the_danish_association_1034479_exterior_5']",[],[],55.6760968,12.5683371
p_the_chapel_retold_the_danish_association_1034479_interiors_p_the_chapel_retold_the_danish_association_1034479,The Chapel Retold The Danish Association 1034479 Interiors P The Chapel Retold The Danish Association,unknown,unknown,unknown,unknown,unknown,"['i_p_the_chapel_retold_the_danish_association_1034479_interiors_p_the_chapel_retold_the_danish_association_1034479_p_the_chapel_retold_the_danish_association_1034479_interiors_p_the_chapel_retold_the_danish_association_1034479_interior_1', 'i_p_the_chapel_retold_the_danish_association_1034479_interiors_p_the_chapel_retold_the_danish_association_1034479_p_the_chapel_retold_the_danish_association_1034479_interiors_p_the_chapel_retold_the_danish_association_1034479_interior_2', 'i_p_the_chapel_retold_the_danish_association_1034479_interiors_p_the_chapel_retold_the_danish_association_1034479_p_the_chapel_retold_the_danish_association_1034479_interiors_p_the_chapel_retold_the_danish_association_1034479_interior_3', 'i_p_the_chapel_retold_the_danish_association_1034479_interiors_p_the_chapel_retold_the_danish_association_1034479_p_the_chapel_retold_the_danish_association_1034479_interiors_p_the_chapel_retold_the_danish_association_1034479_interior_4', 'i_p_the_chapel_retold_the_danish_association_1034479_interiors_p_the_chapel_retold_the_danish_association_1034479_p_the_chapel_retold_the_danish_association_1034479_interiors_p_the_chapel_retold_the_danish_association_1034479_interior_5']",[],[],55.6760968,12.5683371
p_the_court_theatre_haworth_tompkins_1034663_diagrams_p_the_court_theatre_haworth_tompkins_1034663,The Court Theatre Haworth Tompkins 1034663 Diagrams P The Court Theatre Haworth Tompkins,unknown,unknown,unknown,unknown,unknown,"['i_p_the_court_theatre_haworth_tompkins_1034663_diagrams_p_the_court_theatre_haworth_tompkins_1034663_p_the_court_theatre_haworth_tompkins_1034663_diagrams_p_the_court_theatre_haworth_tompkins_1034663_diagram_1', 'i_p_the_court_theatre_haworth_tompkins_1034663_diagrams_p_the_court_theatre_haworth_tompkins_1034663_p_the_court_theatre_haworth_tompkins_1034663_diagrams_p_the_court_theatre_haworth_tompkins_1034663_diagram_2', 'i_p_the_court_theatre_haworth_tompkins_1034663_diagrams_p_the_court_theatre_haworth_tompkins_1034663_p_the_court_theatre_haworth_tompkins_1034663_diagrams_p_the_court_theatre_haworth_tompkins_1034663_diagram_3']",[],[],-43.5320301,172.636648
p_the_court_theatre_haworth_tompkins_1034663_exteriors_p_the_court_theatre_haworth_tompkins_1034663,The Court Theatre Haworth Tompkins 1034663 Exteriors P The Court Theatre Haworth Tompkins,unknown,unknown,unknown,unknown,unknown,"['i_p_the_court_theatre_haworth_tompkins_1034663_exteriors_p_the_court_theatre_haworth_tompkins_1034663_p_the_court_theatre_haworth_tompkins_1034663_exteriors_p_the_court_theatre_haworth_tompkins_1034663_exterior_1', 'i_p_the_court_theatre_haworth_tompkins_1034663_exteriors_p_the_court_theatre_haworth_tompkins_1034663_p_the_court_theatre_haworth_tompkins_1034663_exteriors_p_the_court_theatre_haworth_tompkins_1034663_exterior_2']",[],[],-43.5320301,172.636648
p_the_court_theatre_haworth_tompkins_1034663_interiors_p_the_court_theatre_haworth_tompkins_1034663,The Court Theatre Haworth Tompkins 1034663 Interiors P The Court Theatre Haworth Tompkins,unknown,unknown,unknown,unknown,unknown,"['i_p_the_court_theatre_haworth_tompkins_1034663_interiors_p_the_court_theatre_haworth_tompkins_1034663_p_the_court_theatre_haworth_tompkins_1034663_interiors_p_the_court_theatre_haworth_tompkins_1034663_interior_1', 'i_p_the_court_theatre_haworth_tompkins_1034663_interiors_p_the_court_theatre_haworth_tompkins_1034663_p_the_court_theatre_haworth_tompkins_1034663_interiors_p_the_court_theatre_haworth_tompkins_1034663_interior_2', 'i_p_the_court_theatre_haworth_tompkins_1034663_interiors_p_the_court_theatre_haworth_tompkins_1034663_p_the_court_theatre_haworth_tompkins_1034663_interiors_p_the_court_theatre_haworth_tompkins_1034663_interior_3', 'i_p_the_court_theatre_haworth_tompkins_1034663_interiors_p_the_court_theatre_haworth_tompkins_1034663_p_the_court_theatre_haworth_tompkins_1034663_interiors_p_the_court_theatre_haworth_tompkins_1034663_interior_4', 'i_p_the_court_theatre_haworth_tompkins_1034663_interiors_p_the_court_theatre_haworth_tompkins_1034663_p_the_court_theatre_haworth_tompkins_1034663_interiors_p_the_court_theatre_haworth_tompkins_1034663_interior_5']",[],[],-43.5320301,172.636648
p_the_et_302_memorial_alebel_desta_consult_1028581_exteriors_p_the_et_302_memorial_alebel_desta_consult_1028581,The Et 302 Memorial Alebel Desta Consult 1028581 Exteriors P The Et 302 Memorial Alebel Desta Consult,unknown,unknown,unknown,unknown,unknown,"['i_p_the_et_302_memorial_alebel_desta_consult_1028581_exteriors_p_the_et_302_memorial_alebel_desta_consult_1028581_p_the_et_302_memorial_alebel_desta_consult_1028581_exteriors_p_the_et_302_memorial_alebel_desta_consult_1028581_exterior_1', 'i_p_the_et_302_memorial_alebel_desta_consult_1028581_exteriors_p_the_et_302_memorial_alebel_desta_consult_1028581_p_the_et_302_memorial_alebel_desta_consult_1028581_exteriors_p_the_et_302_memorial_alebel_desta_consult_1028581_exterior_2']",[],[],9.145000000000001,40.489673
p_the_et_302_memorial_alebel_desta_consult_1028581_interiors_p_the_et_302_memorial_alebel_desta_consult_1028581,The Et 302 Memorial Alebel Desta Consult 1028581 Interiors P The Et 302 Memorial Alebel Desta Consult,unknown,unknown,unknown,unknown,unknown,"['i_p_the_et_302_memorial_alebel_desta_consult_1028581_interiors_p_the_et_302_memorial_alebel_desta_consult_1028581_p_the_et_302_memorial_alebel_desta_consult_1028581_interiors_p_the_et_302_memorial_alebel_desta_consult_1028581_interior_1', 'i_p_the_et_302_memorial_alebel_desta_consult_1028581_interiors_p_the_et_302_memorial_alebel_desta_consult_1028581_p_the_et_302_memorial_alebel_desta_consult_1028581_interiors_p_the_et_302_memorial_alebel_desta_consult_1028581_interior_2']",[],[],9.145000000000001,40.489673
p_the_katy_museum_bbgk_architekci_1028620_exteriors_p_the_katy_museum_bbgk_architekci_1028620,The Katy Museum Bbgk Architekci 1028620 Exteriors P The Katy Museum Bbgk Architekci,unknown,unknown,unknown,unknown,unknown,"['i_p_the_katy_museum_bbgk_architekci_1028620_exteriors_p_the_katy_museum_bbgk_architekci_1028620_p_the_katy_museum_bbgk_architekci_1028620_exteriors_p_the_katy_museum_bbgk_architekci_1028620_exterior_1', 'i_p_the_katy_museum_bbgk_architekci_1028620_exteriors_p_the_katy_museum_bbgk_architekci_1028620_p_the_katy_museum_bbgk_architekci_1028620_exteriors_p_the_katy_museum_bbgk_architekci_1028620_exterior_2', 'i_p_the_katy_museum_bbgk_architekci_1028620_exteriors_p_the_katy_museum_bbgk_architekci_1028620_p_the_katy_museum_bbgk_architekci_1028620_exteriors_p_the_katy_museum_bbgk_architekci_1028620_exterior_3']",[],[],52.2296756,21.0122287
p_the_katy_museum_bbgk_architekci_1028620_interiors_p_the_katy_museum_bbgk_architekci_1028620,The Katy Museum Bbgk Architekci 1028620 Interiors P The Katy Museum Bbgk Architekci,unknown,unknown,unknown,unknown,unknown,"['i_p_the_katy_museum_bbgk_architekci_1028620_interiors_p_the_katy_museum_bbgk_architekci_1028620_p_the_katy_museum_bbgk_architekci_1028620_interiors_p_the_katy_museum_bbgk_architekci_1028620_interior_1', 'i_p_the_katy_museum_bbgk_architekci_1028620_interiors_p_the_katy_museum_bbgk_architekci_1028620_p_the_katy_museum_bbgk_architekci_1028620_interiors_p_the_katy_museum_bbgk_architekci_1028620_interior_2']",[],[],52.2296756,21.0122287
p_the_school_of_social_development_studio_999512_diagrams_p_the_school_of_social_development_studio_999512,The School Of Social Development Studio 999512 Diagrams P The School Of Social Development Studio,unknown,unknown,unknown,unknown,unknown,"['i_p_the_school_of_social_development_studio_999512_diagrams_p_the_school_of_social_development_studio_999512_p_the_school_of_social_development_studio_999512_diagrams_p_the_school_of_social_development_studio_999512_diagram_1', 'i_p_the_school_of_social_development_studio_999512_diagrams_p_the_school_of_social_development_studio_999512_p_the_school_of_social_development_studio_999512_diagrams_p_the_school_of_social_development_studio_999512_diagram_2', 'i_p_the_school_of_social_development_studio_999512_diagrams_p_the_school_of_social_development_studio_999512_p_the_school_of_social_development_studio_999512_diagrams_p_the_school_of_social_development_studio_999512_diagram_3']",[],[],27.8506534,84.0748789
p_the_school_of_social_development_studio_999512_exteriors_p_the_school_of_social_development_studio_999512,The School Of Social Development Studio 999512 Exteriors P The School Of Social Development Studio,unknown,unknown,unknown,unknown,unknown,"['i_p_the_school_of_social_development_studio_999512_exteriors_p_the_school_of_social_development_studio_999512_p_the_school_of_social_development_studio_999512_exteriors_p_the_school_of_social_development_studio_999512_exterior_1', 'i_p_the_school_of_social_development_studio_999512_exteriors_p_the_school_of_social_development_studio_999512_p_the_school_of_social_development_studio_999512_exteriors_p_the_school_of_social_development_studio_999512_exterior_2', 'i_p_the_school_of_social_development_studio_999512_exteriors_p_the_school_of_social_development_studio_999512_p_the_school_of_social_development_studio_999512_exteriors_p_the_school_of_social_development_studio_999512_exterior_3', 'i_p_the_school_of_social_development_studio_999512_exteriors_p_the_school_of_social_development_studio_999512_p_the_school_of_social_development_studio_999512_exteriors_p_the_school_of_social_development_studio_999512_exterior_4', 'i_p_the_school_of_social_development_studio_999512_exteriors_p_the_school_of_social_development_studio_999512_p_the_school_of_social_development_studio_999512_exteriors_p_the_school_of_social_development_studio_999512_exterior_5']",[],[],27.8506534,84.0748789
p_the_school_of_social_development_studio_999512_interiors_p_the_school_of_social_development_studio_999512,The School Of Social Development Studio 999512 Interiors P The School Of Social Development Studio,unknown,unknown,unknown,unknown,unknown,"['i_p_the_school_of_social_development_studio_999512_interiors_p_the_school_of_social_development_studio_999512_p_the_school_of_social_development_studio_999512_interiors_p_the_school_of_social_development_studio_999512_interior_1', 'i_p_the_school_of_social_development_studio_999512_interiors_p_the_school_of_social_development_studio_999512_p_the_school_of_social_development_studio_999512_interiors_p_the_school_of_social_development_studio_999512_interior_2', 'i_p_the_school_of_social_development_studio_999512_interiors_p_the_school_of_social_development_studio_999512_p_the_school_of_social_development_studio_999512_interiors_p_the_school_of_social_development_studio_999512_interior_3', 'i_p_the_school_of_social_development_studio_999512_interiors_p_the_school_of_social_development_studio_999512_p_the_school_of_social_development_studio_999512_interiors_p_the_school_of_social_development_studio_999512_interior_4']",[],[],27.8506534,84.0748789
